CONTENT ID,CONTENT TYPE,MIRNA ID,SPECIES,EXPERIMENT ID,METHODS,Entrez GENE ID,COMMENTS
9922.0,mirna,miR-23a,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9923.0,mirna,miR-29a,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9924.0,mirna,miR-30a,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9925.0,mirna,miR-31a,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9926.0,mirna,miR-125a,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9927.0,mirna,miR-148a,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9928.0,mirna,miR-151,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9929.0,mirna,miR-191,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9930.0,mirna,let-7d,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9931.0,mirna,miR-15b,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9932.0,mirna,miR-17,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9933.0,mirna,miR-19a,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9934.0,mirna,miR-34c,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9935.0,mirna,miR-106b,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9936.0,mirna,miR-141,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9937.0,mirna,miR-143,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9938.0,mirna,miR-214,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9939.0,mirna,miR-223,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9940.0,mirna,miR-339b,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9941.0,mirna,miR-345,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9942.0,mirna,miR-361,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9943.0,mirna,miR-429,Ovis aries,875.0,RNA sequencing,NOTFOUND,NOT FOUND
9944.0,mirna,hsa-mir-21,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9945.0,mirna,hsa-mir-155,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9946.0,mirna,hsa-mir-146a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9947.0,mirna,hsa-mir-148a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9948.0,mirna,hsa-let-7g,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9949.0,mirna,hsa-mir-378a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9950.0,mirna,hsa-let-7i,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9951.0,mirna,hsa-mir-142,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9952.0,mirna,hsa-mir-30d,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9953.0,mirna,hsa-mir-20a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9954.0,mirna,hsa-mir-7641-1,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9955.0,mirna,hsa-mir-27a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9956.0,mirna,hsa-mir-25,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9957.0,mirna,hsa-mir-30e,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9958.0,mirna,hsa-mir-29a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9959.0,mirna,hsa-mir-146b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9960.0,mirna,hsa-mir-191,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9961.0,mirna,hsa-mir-99a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9962.0,mirna,hsa-mir-423,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9963.0,mirna,hsa-mir-140,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9964.0,mirna,hsa-mir-17,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9965.0,mirna,hsa-mir-320a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9966.0,mirna,hsa-mir-26b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9967.0,mirna,hsa-mir-93,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9968.0,mirna,hsa-mir-23a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9969.0,mirna,hsa-mir-1246,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9970.0,mirna,hsa-mir-186,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9971.0,mirna,hsa-mir-106b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9972.0,mirna,hsa-let-7d,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9973.0,mirna,hsa-mir-221,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9974.0,mirna,hsa-mir-151a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9975.0,mirna,hsa-mir-222,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9976.0,mirna,hsa-mir-27b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9977.0,mirna,hsa-let-7b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9978.0,mirna,hsa-mir-361,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9979.0,mirna,hsa-mir-193b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9980.0,mirna,hsa-mir-425,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9981.0,mirna,hsa-mir-339,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9982.0,mirna,hsa-mir-342,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9983.0,mirna,hsa-mir-16-2,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9984.0,mirna,hsa-mir-30b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9985.0,mirna,hsa-mir-22,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9986.0,mirna,hsa-mir-6087,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9987.0,mirna,hsa-let-7c,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9988.0,mirna,hsa-mir-122,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9989.0,mirna,hsa-mir-181a-2,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9990.0,mirna,hsa-mir-1307,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9991.0,mirna,hsa-mir-181a-1,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9992.0,mirna,hsa-mir-126,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9993.0,mirna,hsa-mir-152,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9994.0,mirna,hsa-mir-532,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9995.0,mirna,hsa-mir-374b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9996.0,mirna,hsa-mir-378c,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9997.0,mirna,hsa-mir-148b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9998.0,mirna,hsa-mir-185,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
9999.0,mirna,hsa-mir-150,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10000.0,mirna,hsa-mir-210,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10001.0,mirna,hsa-mir-98,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10002.0,mirna,hsa-mir-1290,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10003.0,mirna,hsa-mir-192,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10004.0,mirna,hsa-mir-3615,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10005.0,mirna,hsa-mir-3681,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10006.0,mirna,hsa-mir-143,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10007.0,mirna,hsa-mir-1273a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10008.0,mirna,hsa-mir-363,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10009.0,mirna,hsa-mir-19a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10010.0,mirna,hsa-mir-574,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10011.0,mirna,hsa-mir-5096,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10012.0,mirna,hsa-mir-589,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10013.0,mirna,hsa-mir-15b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10014.0,mirna,hsa-mir-451a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10015.0,mirna,hsa-mir-769,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10016.0,mirna,hsa-mir-32,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10017.0,mirna,hsa-mir-625,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10018.0,mirna,hsa-mir-1303,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10019.0,mirna,hsa-mir-200b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10020.0,mirna,hsa-mir-340,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10021.0,mirna,hsa-mir-629,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10022.0,mirna,hsa-mir-30a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10023.0,mirna,hsa-mir-23b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10024.0,mirna,hsa-mir-484,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10025.0,mirna,hsa-mir-29c,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10026.0,mirna,hsa-mir-18a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10027.0,mirna,hsa-mir-28,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10028.0,mirna,hsa-mir-130b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10029.0,mirna,hsa-mir-4461,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10030.0,mirna,hsa-mir-181d,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10031.0,mirna,hsa-mir-10b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10032.0,mirna,hsa-mir-1285-1,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10033.0,mirna,hsa-mir-182,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10034.0,mirna,hsa-mir-10a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10035.0,mirna,hsa-mir-660,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10036.0,mirna,hsa-mir-330,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10037.0,mirna,hsa-mir-125b-2,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10038.0,mirna,hsa-mir-374a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10039.0,mirna,hsa-mir-92a-1,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10040.0,mirna,hsa-mir-454,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10041.0,mirna,hsa-mir-664a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10042.0,mirna,hsa-mir-92b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10043.0,mirna,hsa-mir-34a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10044.0,mirna,hsa-mir-200a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10045.0,mirna,hsa-mir-24-2,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10046.0,mirna,hsa-mir-4419a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10047.0,mirna,hsa-mir-652,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10048.0,mirna,hsa-mir-197,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10049.0,mirna,hsa-mir-181c,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10050.0,mirna,hsa-mir-766,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10051.0,mirna,hsa-mir-3929,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10052.0,mirna,hsa-mir-576,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10053.0,mirna,hsa-mir-942,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10054.0,mirna,hsa-mir-200c,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10055.0,mirna,hsa-mir-144,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10056.0,mirna,hsa-mir-223,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10057.0,mirna,hsa-mir-365a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10058.0,mirna,hsa-mir-345,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10059.0,mirna,hsa-let-7f-1,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10060.0,mirna,hsa-mir-424,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10061.0,mirna,hsa-mir-501,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10062.0,mirna,hsa-mir-127,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10063.0,mirna,hsa-mir-379,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10064.0,mirna,hsa-mir-744,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10065.0,mirna,hsa-mir-331,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10066.0,mirna,hsa-mir-411,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10067.0,mirna,hsa-mir-671,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10068.0,mirna,hsa-mir-1273e,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10069.0,mirna,hsa-mir-381,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10070.0,mirna,hsa-let-7f-2,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10071.0,mirna,hsa-mir-619,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10072.0,mirna,hsa-mir-3653,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10073.0,mirna,hsa-mir-1304,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10074.0,mirna,hsa-mir-20b,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10075.0,mirna,hsa-mir-1287,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10076.0,mirna,hsa-mir-503,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10077.0,mirna,hsa-mir-183,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10078.0,mirna,hsa-mir-874,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10079.0,mirna,hsa-mir-944,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10080.0,mirna,hsa-mir-1271,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10081.0,mirna,hsa-mir-421,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10082.0,mirna,hsa-mir-8086,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10083.0,mirna,hsa-mir-7-1,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10084.0,mirna,hsa-mir-100,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10085.0,mirna,hsa-mir-1301,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10086.0,mirna,hsa-mir-106a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10087.0,mirna,hsa-mir-4284,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10088.0,mirna,hsa-mir-500a,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10089.0,mirna,hsa-mir-3960,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10090.0,mirna,hsa-mir-4485,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10091.0,mirna,hsa-mir-4488,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10092.0,mirna,hsa-mir-4792,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10093.0,mirna,hsa-mir-7641-2,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10094.0,mirna,hsa-mir-7704,Homo sapiens,898.0,RNA sequencing,NOTFOUND,NOT FOUND
10095.0,mirna, rno-miR-330-5p ,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10096.0,mirna, rno-miR-10b-5p ,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10097.0,mirna, rno-miR-142-3p,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10098.0,mirna, rno-miR-410-3p,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10099.0,mirna, rno-miR-128-3p,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10100.0,mirna, rno-miR-103-3p,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10101.0,mirna, rno-miR-148a-3p,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10102.0,mirna, rno-miR-191a-5p,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10103.0,mirna, rno-miR-93-5p,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10104.0,mirna, rno-miR-142-5p ,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10105.0,mirna, rno-miR-3068-3p,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10106.0,mirna, rno-piR-5567,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10107.0,mirna, rno-piR-194,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10108.0,mirna, rno-piR-5598,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10109.0,mirna, rno-piR-5901,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10110.0,mirna, rno-piR-5595,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10111.0,mirna, rno-piR-5596,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10112.0,mirna, rno-piR-11541,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10113.0,mirna, rno-piR-1199,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10114.0,mirna, rno-piR- 5900,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10115.0,mirna, rno-piR- 8131,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10116.0,mirna,tRNA4063,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10117.0,mirna,tRNA2771,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10118.0,mirna,tRNA4382,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10119.0,mirna,tRNA4006,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10120.0,mirna,tRNA4358,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10121.0,mirna,tRNA2225,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10122.0,mirna,tRNA11601,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10123.0,mirna,tRNA12832,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10124.0,mirna,tRNA11803,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10125.0,mirna,tRNA11252,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10126.0,mirna,tRNA8336,Rattus norvegicus,1172.0,RNA sequencing,NOTFOUND,NOT FOUND
10127.0,mirna, rno-miR-330-5p ,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10128.0,mirna, rno-miR-10b-5p ,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10129.0,mirna, rno-miR-142-3p,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10130.0,mirna, rno-miR-410-3p,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10131.0,mirna, rno-miR-128-3p,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10132.0,mirna, rno-miR-103-3p,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10133.0,mirna, rno-miR-148a-3p,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10134.0,mirna, rno-miR-191a-5p,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10135.0,mirna, rno-miR-93-5p,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10136.0,mirna, rno-miR-142-5p ,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10137.0,mirna, rno-miR-3068-3p,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10138.0,mirna, rno-piR-5567,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10139.0,mirna, rno-piR-194,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10140.0,mirna, rno-piR-5598,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10141.0,mirna, rno-piR-5901,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10142.0,mirna, rno-piR-5595,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10143.0,mirna, rno-piR-5596,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10144.0,mirna, rno-piR-11541,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10145.0,mirna, rno-piR-1199,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10146.0,mirna, rno-piR- 5900,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10147.0,mirna, rno-piR- 8131,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10148.0,mirna,tRNA4063,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10149.0,mirna,tRNA2771,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10150.0,mirna,tRNA4382,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10151.0,mirna,tRNA4006,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10152.0,mirna,tRNA4358,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10153.0,mirna,tRNA2225,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10154.0,mirna,tRNA11601,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10155.0,mirna,tRNA12832,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10156.0,mirna,tRNA11803,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10157.0,mirna,tRNA11252,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10158.0,mirna,tRNA8336,Rattus norvegicus,1173.0,RNA sequencing,NOTFOUND,NOT FOUND
10159.0,mirna, rno-miR-330-5p ,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10160.0,mirna, rno-miR-10b-5p ,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10161.0,mirna, rno-miR-142-3p,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10162.0,mirna, rno-miR-410-3p,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10163.0,mirna, rno-miR-128-3p,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10164.0,mirna, rno-miR-103-3p,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10165.0,mirna, rno-miR-148a-3p,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10166.0,mirna, rno-miR-191a-5p,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10167.0,mirna, rno-miR-93-5p,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10168.0,mirna, rno-miR-142-5p ,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10169.0,mirna, rno-miR-3068-3p,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10170.0,mirna, rno-piR-5567,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10171.0,mirna, rno-piR-194,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10172.0,mirna, rno-piR-5598,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
10173.0,mirna, rno-piR-5901,Rattus norvegicus,1174.0,RNA sequencing,NOTFOUND,NOT FOUND
